order-date,order-date-day,order-no,platform,category,sku,state,cust-zone,qty,revenue
08-12-2024,8,A335,Plt2,Cat2,sku5,DELHI,N,1,999
08-12-2024,8,A336,Plt2,Cat2,sku13,WEST BENGAL,E,1,1499
08-12-2024,8,A337,Plt2,Cat2,sku5,KARNATAKA,S,1,999
08-12-2024,8,A338,Plt2,Cat2,sku5,WEST BENGAL,E,1,999
08-12-2024,8,A339,Plt2,Cat2,sku5,KARNATAKA,S,1,999
08-12-2024,8,A340,Plt2,Cat6,sku9,UTTAR PRADESH,N,1,1499
08-12-2024,8,A341,Plt2,Cat2,sku5,MADHYA PRADESH,W,1,999
08-12-2024,8,A342,Plt2,Cat3,sku3,PUNJAB,N,1,1099
08-12-2024,8,A343,Plt2,Cat6,sku77,CHHATTISGARH,W,1,1699
08-12-2024,8,A344,Plt2,Cat3,sku81,ODISHA,E,1,1919
09-12-2024,9,A345,Plt2,Cat2,sku5,DELHI,N,1,999
09-12-2024,9,A346,Plt2,Cat2,sku58,WEST BENGAL,E,1,1199
09-12-2024,9,A347,Plt2,Cat5,sku54,UTTAR PRADESH,N,1,2639
09-12-2024,9,A348,Plt2,Cat6,sku55,UTTAR PRADESH,N,1,1599
09-12-2024,9,A349,Plt2,Cat2,sku5,HARYANA,N,1,999
09-12-2024,9,A350,Plt2,Cat2,sku41,UTTAR PRADESH,N,1,1499
09-12-2024,9,A351,Plt2,Cat2,sku5,HARYANA,N,1,999
09-12-2024,9,A352,Plt2,Cat3,sku82,GUJARAT,W,1,1919
09-12-2024,9,A353,Plt2,Cat3,sku81,TAMIL NADU,S,1,1919
09-12-2024,9,A354,Plt2,Cat1,sku83,RAJASTHAN,W,1,3480.02
09-12-2024,9,A354,Plt2,Cat1,sku84,RAJASTHAN,W,1,2879.97
09-12-2024,9,A354,Plt2,Cat1,sku85,RAJASTHAN,W,1,2280.01
09-12-2024,9,A355,Plt2,Cat2,sku67,UTTAR PRADESH,N,1,998
09-12-2024,9,A356,Plt2,Cat2,sku65,KERALA,S,1,879
09-12-2024,9,A357,Plt2,Cat1,sku85,GUJARAT,W,1,2499
09-12-2024,9,A358,Plt2,Cat2,sku41,CHANDIGARH,N,1,1499
09-12-2024,9,A359,Plt2,Cat2,sku35,GUJARAT,W,1,1499
09-12-2024,9,A360,Plt2,Cat2,sku28,HARYANA,N,1,2199
09-12-2024,9,A361,Plt2,Cat2,sku5,GUJARAT,W,1,999
09-12-2024,9,A362,Plt2,Cat2,sku5,KERALA,S,1,999
09-12-2024,9,A363,Plt2,Cat2,sku5,WEST BENGAL,E,1,999
09-12-2024,9,A364,Plt2,Cat2,sku7,MAHARASHTRA,W,1,1599
09-12-2024,9,A365,Plt2,Cat6,sku8,WEST BENGAL,E,1,1999
09-12-2024,9,A366,Plt2,Cat3,sku16,UTTAR PRADESH,N,1,999
09-12-2024,9,A367,Plt2,Cat2,sku2,MADHYA PRADESH,W,1,1999
09-12-2024,9,A368,Plt2,Cat2,sku5,GUJARAT,W,1,999
09-12-2024,9,A369,Plt2,Cat6,sku48,UTTAR PRADESH,N,1,1499
09-12-2024,9,A370,Plt2,Cat2,sku68,UTTAR PRADESH,N,1,2197
09-12-2024,9,A371,Plt2,Cat2,sku41,GUJARAT,W,1,1499
09-12-2024,9,A372,Plt2,Cat3,sku3,ODISHA,E,1,1099
09-12-2024,9,A373,Plt2,Cat2,sku5,RAJASTHAN,W,1,999
09-12-2024,9,A374,Plt2,Cat4,sku33,MAHARASHTRA,W,1,2299
10-12-2024,10,A375,Plt2,Cat2,sku5,UTTAR PRADESH,N,1,999
10-12-2024,10,A376,Plt2,Cat6,sku9,WEST BENGAL,E,1,1499
10-12-2024,10,A377,Plt2,Cat6,sku77,DELHI,N,1,1699
10-12-2024,10,A378,Plt2,Cat2,sku5,RAJASTHAN,W,1,999
10-12-2024,10,A379,Plt2,Cat2,sku5,DELHI,N,1,999
10-12-2024,10,A380,Plt2,Cat1,sku66,ASSAM,E,1,4600
10-12-2024,10,A381,Plt2,Cat3,sku16,TAMIL NADU,S,1,999
10-12-2024,10,A382,Plt2,Cat2,sku5,DELHI,N,1,999
10-12-2024,10,A383,Plt2,Cat3,sku16,UTTAR PRADESH,N,1,999
10-12-2024,10,A384,Plt2,Cat2,sku13,DELHI,N,1,1499
10-12-2024,10,A384,Plt2,Cat2,sku26,DELHI,N,1,1599
10-12-2024,10,A385,Plt2,Cat2,sku30,DELHI,N,1,1799
10-12-2024,10,A386,Plt2,Cat3,sku16,MAHARASHTRA,W,1,999
10-12-2024,10,A387,Plt2,Cat2,sku5,PUNJAB,N,1,999
10-12-2024,10,A388,Plt2,Cat2,sku58,DELHI,N,1,1199
10-12-2024,10,A389,Plt2,Cat6,sku18,UTTAR PRADESH,N,1,1699
10-12-2024,10,A390,Plt2,Cat3,sku16,MAHARASHTRA,W,1,999
10-12-2024,10,A391,Plt2,Cat6,sku45,GUJARAT,W,1,1499
10-12-2024,10,A392,Plt2,Cat2,sku41,ODISHA,E,1,1499
10-12-2024,10,A393,Plt2,Cat3,sku16,KARNATAKA,S,1,999
10-12-2024,10,A394,Plt2,Cat2,sku12,KARNATAKA,S,1,1597
10-12-2024,10,A395,Plt2,Cat6,sku8,TELANGANA,S,1,1999
10-12-2024,10,A396,Plt2,Cat2,sku5,RAJASTHAN,W,1,999
10-12-2024,10,A397,Plt2,Cat6,sku55,UTTAR PRADESH,N,1,1599
10-12-2024,10,A398,Plt2,Cat2,sku12,DELHI,N,1,1597
10-12-2024,10,A399,Plt2,Cat3,sku16,ASSAM,E,1,999
10-12-2024,10,A400,Plt2,Cat6,sku37,UTTAR PRADESH,N,1,1399
10-12-2024,10,A401,Plt2,Cat2,sku25,WEST BENGAL,E,1,1599
10-12-2024,10,A402,Plt2,Cat1,sku19,WEST BENGAL,E,1,4800
10-12-2024,10,A403,Plt2,Cat2,sku13,DELHI,N,1,1499
10-12-2024,10,A404,Plt2,Cat3,sku3,WEST BENGAL,E,1,1099
10-12-2024,10,A405,Plt2,Cat2,sku58,DELHI,N,1,1199
10-12-2024,10,A406,Plt2,Cat2,sku13,DELHI,N,1,1499
10-12-2024,10,A407,Plt2,Cat6,sku20,UTTAR PRADESH,N,1,1699
10-12-2024,10,A408,Plt2,Cat2,sku12,RAJASTHAN,W,1,1597
10-12-2024,10,A408,Plt2,Cat2,sku12,RAJASTHAN,W,1,1597
10-12-2024,10,A408,Plt2,Cat2,sku12,RAJASTHAN,W,1,1597
10-12-2024,10,A409,Plt2,Cat2,sku41,MAHARASHTRA,W,1,1499
10-12-2024,10,A410,Plt2,Cat2,sku36,MAHARASHTRA,W,1,1100
10-12-2024,10,A411,Plt2,Cat2,sku5,DELHI,N,1,999
10-12-2024,10,A412,Plt2,Cat2,sku31,MAHARASHTRA,W,1,1100
11-12-2024,11,A413,Plt2,Cat2,sku30,HARYANA,N,1,1799
11-12-2024,11,A414,Plt2,Cat2,sku12,GUJARAT,W,1,1597
11-12-2024,11,A415,Plt2,Cat6,sku45,UTTARAKHAND,N,1,1499
11-12-2024,11,A416,Plt2,Cat2,sku13,MAHARASHTRA,W,1,1499
11-12-2024,11,A417,Plt2,Cat2,sku41,MAHARASHTRA,W,1,1499
11-12-2024,11,A418,Plt2,Cat1,sku84,ODISHA,E,1,3099
11-12-2024,11,A419,Plt2,Cat1,sku6,ODISHA,E,1,3099
11-12-2024,11,A420,Plt2,Cat1,sku47,ASSAM,E,1,4800
11-12-2024,11,A421,Plt2,Cat2,sku51,ODISHA,E,1,1198
11-12-2024,11,A422,Plt2,Cat2,sku12,HARYANA,N,1,1597
11-12-2024,11,A423,Plt2,Cat2,sku12,TELANGANA,S,1,1597
11-12-2024,11,A424,Plt2,Cat3,sku16,HARYANA,N,1,999
11-12-2024,11,A425,Plt2,Cat2,sku36,MAHARASHTRA,W,1,1100
11-12-2024,11,A426,Plt2,Cat2,sku41,GOA,W,1,1499
11-12-2024,11,A427,Plt2,Cat2,sku5,KERALA,S,1,999
11-12-2024,11,A428,Plt2,Cat2,sku10,KARNATAKA,S,1,1697
11-12-2024,11,A429,Plt2,Cat2,sku5,MAHARASHTRA,W,1,999
11-12-2024,11,A430,Plt2,Cat1,sku83,WEST BENGAL,E,1,3480.02
11-12-2024,11,A430,Plt2,Cat1,sku84,WEST BENGAL,E,1,2879.97
11-12-2024,11,A430,Plt2,Cat1,sku85,WEST BENGAL,E,1,2280.01
11-12-2024,11,A431,Plt2,Cat2,sku5,MADHYA PRADESH,W,1,999
11-12-2024,11,A432,Plt2,Cat2,sku68,MAHARASHTRA,W,1,2197
11-12-2024,11,A433,Plt2,Cat3,sku3,WEST BENGAL,E,1,1099
11-12-2024,11,A434,Plt2,Cat2,sku12,MAHARASHTRA,W,1,1597
11-12-2024,11,A435,Plt2,Cat6,sku20,GUJARAT,W,1,1699
11-12-2024,11,A436,Plt2,Cat5,sku86,TELANGANA,S,1,3499
11-12-2024,11,A437,Plt2,Cat4,sku33,ANDHRA PRADESH,S,1,2299
11-12-2024,11,A438,Plt2,Cat6,sku18,DELHI,N,1,1699
11-12-2024,11,A439,Plt2,Cat1,sku87,KARNATAKA,S,1,3339
11-12-2024,11,A440,Plt2,Cat5,sku52,BIHAR,E,1,3999
11-12-2024,11,A441,Plt2,Cat2,sku10,DELHI,N,1,1697
11-12-2024,11,A442,Plt2,Cat2,sku7,KARNATAKA,S,1,1599
11-12-2024,11,A443,Plt2,Cat2,sku13,DELHI,N,1,1499
11-12-2024,11,A444,Plt2,Cat1,sku88,JHARKHAND,E,1,5250
12-12-2024,12,A445,Plt2,Cat6,sku18,ODISHA,E,1,1699
12-12-2024,12,A446,Plt2,Cat2,sku5,UTTAR PRADESH,N,1,999
12-12-2024,12,A447,Plt2,Cat2,sku5,MADHYA PRADESH,W,1,999
12-12-2024,12,A448,Plt2,Cat2,sku5,MAHARASHTRA,W,1,999
12-12-2024,12,A449,Plt2,Cat1,sku1,UTTAR PRADESH,N,1,5390
12-12-2024,12,A450,Plt2,Cat6,sku45,JHARKHAND,E,1,1499
12-12-2024,12,A451,Plt2,Cat5,sku89,GUJARAT,W,1,4499
12-12-2024,12,A452,Plt2,Cat1,sku57,RAJASTHAN,W,1,3799
12-12-2024,12,A453,Plt2,Cat5,sku90,PONDICHERRY,S,1,4199.99
12-12-2024,12,A453,Plt2,Cat5,sku91,PONDICHERRY,S,1,2825
12-12-2024,12,A453,Plt2,Cat5,sku52,PONDICHERRY,S,1,3325.01
12-12-2024,12,A454,Plt2,Cat2,sku41,TAMIL NADU,S,1,1499
12-12-2024,12,A455,Plt2,Cat6,sku45,MAHARASHTRA,W,1,1499
12-12-2024,12,A456,Plt2,Cat2,sku5,MAHARASHTRA,W,1,999
12-12-2024,12,A457,Plt2,Cat2,sku67,UTTAR PRADESH,N,1,998
12-12-2024,12,A458,Plt2,Cat2,sku5,KARNATAKA,S,1,999
12-12-2024,12,A459,Plt2,Cat2,sku12,MAHARASHTRA,W,1,1597
12-12-2024,12,A460,Plt2,Cat2,sku35,MAHARASHTRA,W,1,1499
12-12-2024,12,A461,Plt2,Cat2,sku67,UTTAR PRADESH,N,1,998
12-12-2024,12,A462,Plt2,Cat2,sku5,WEST BENGAL,E,1,999
12-12-2024,12,A463,Plt2,Cat3,sku16,UTTAR PRADESH,N,1,999
12-12-2024,12,A464,Plt2,Cat4,sku4,WEST BENGAL,E,1,2299
12-12-2024,12,A465,Plt2,Cat6,sku8,WEST BENGAL,E,1,1999
12-12-2024,12,A466,Plt2,Cat2,sku5,BIHAR,E,1,999
12-12-2024,12,A467,Plt2,Cat2,sku12,MAHARASHTRA,W,1,1597
12-12-2024,12,A468,Plt2,Cat6,sku53,DELHI,N,1,1699
12-12-2024,12,A469,Plt2,Cat6,sku40,GUJARAT,W,1,2099
12-12-2024,12,A470,Plt2,Cat6,sku8,UTTAR PRADESH,N,1,1999
12-12-2024,12,A471,Plt2,Cat2,sku41,HARYANA,N,1,1499
12-12-2024,12,A472,Plt2,Cat2,sku28,KARNATAKA,S,1,2199
12-12-2024,12,A473,Plt2,Cat2,sku5,MADHYA PRADESH,W,1,999
12-12-2024,12,A474,Plt2,Cat2,sku41,TAMIL NADU,S,1,1499
12-12-2024,12,A475,Plt2,Cat1,sku49,DELHI,N,1,3150
12-12-2024,12,A476,Plt2,Cat2,sku5,MADHYA PRADESH,W,1,999
12-12-2024,12,A477,Plt2,Cat3,sku16,TAMIL NADU,S,1,999
12-12-2024,12,A478,Plt2,Cat2,sku5,MAHARASHTRA,W,1,999
12-12-2024,12,A479,Plt2,Cat2,sku5,KERALA,S,1,999
12-12-2024,12,A480,Plt2,Cat1,sku56,GUJARAT,W,1,4270
12-12-2024,12,A481,Plt2,Cat2,sku5,UTTAR PRADESH,N,1,999
12-12-2024,12,A482,Plt2,Cat5,sku54,WEST BENGAL,E,1,2639
12-12-2024,12,A483,Plt2,Cat2,sku5,MADHYA PRADESH,W,1,999
12-12-2024,12,A484,Plt2,Cat2,sku12,UTTARAKHAND,N,1,1597
13-12-2024,13,A485,Plt2,Cat1,sku42,MAHARASHTRA,W,1,3375
13-12-2024,13,A486,Plt2,Cat6,sku72,PUNJAB,N,1,1499
13-12-2024,13,A487,Plt2,Cat2,sku41,BIHAR,E,1,1499
13-12-2024,13,A488,Plt2,Cat2,sku12,TELANGANA,S,1,1597
13-12-2024,13,A489,Plt2,Cat2,sku13,ODISHA,E,1,1499
13-12-2024,13,A490,Plt2,Cat6,sku37,PUNJAB,N,1,1399
13-12-2024,13,A491,Plt2,Cat1,sku92,KARNATAKA,S,1,4000
13-12-2024,13,A492,Plt2,Cat1,sku93,KARNATAKA,S,1,6080
13-12-2024,13,A493,Plt2,Cat2,sku5,MAHARASHTRA,W,1,999
13-12-2024,13,A494,Plt2,Cat5,sku94,BIHAR,E,1,4499
13-12-2024,13,A495,Plt2,Cat1,sku19,WEST BENGAL,E,1,4800
13-12-2024,13,A496,Plt2,Cat4,sku33,TELANGANA,S,1,2299
13-12-2024,13,A497,Plt2,Cat2,sku58,MADHYA PRADESH,W,1,1199
13-12-2024,13,A498,Plt2,Cat2,sku41,MAHARASHTRA,W,1,1499
13-12-2024,13,A499,Plt2,Cat2,sku35,RAJASTHAN,W,1,1499
13-12-2024,13,A500,Plt2,Cat1,sku44,TELANGANA,S,1,3375
13-12-2024,13,A501,Plt2,Cat2,sku2,KERALA,S,1,1999
13-12-2024,13,A502,Plt2,Cat2,sku30,TAMIL NADU,S,1,1799
13-12-2024,13,A503,Plt2,Cat1,sku23,WEST BENGAL,E,1,3849
13-12-2024,13,A504,Plt2,Cat2,sku13,WEST BENGAL,E,1,1499
13-12-2024,13,A505,Plt2,Cat2,sku13,TAMIL NADU,S,1,1499
13-12-2024,13,A506,Plt2,Cat6,sku18,UTTAR PRADESH,N,1,1699
13-12-2024,13,A507,Plt2,Cat2,sku25,HARYANA,N,1,1599
13-12-2024,13,A508,Plt2,Cat2,sku12,UTTARAKHAND,N,1,1597
13-12-2024,13,A509,Plt2,Cat2,sku13,MAHARASHTRA,W,1,1499
13-12-2024,13,A510,Plt2,Cat2,sku41,MADHYA PRADESH,W,1,1499
13-12-2024,13,A511,Plt2,Cat2,sku31,UTTAR PRADESH,N,1,1100
13-12-2024,13,A512,Plt2,Cat2,sku5,UTTAR PRADESH,N,1,999
13-12-2024,13,A513,Plt2,Cat2,sku5,UTTAR PRADESH,N,1,999
13-12-2024,13,A514,Plt2,Cat6,sku18,MEGHALAYA,E,1,1699
13-12-2024,13,A515,Plt2,Cat3,sku3,PUNJAB,N,1,1099
13-12-2024,13,A516,Plt2,Cat2,sku5,UTTAR PRADESH,N,1,999
13-12-2024,13,A517,Plt2,Cat6,sku9,KERALA,S,1,1499
13-12-2024,13,A518,Plt2,Cat6,sku37,HARYANA,N,1,1399
13-12-2024,13,A519,Plt2,Cat2,sku5,KARNATAKA,S,1,999
13-12-2024,13,A520,Plt2,Cat5,sku90,MAHARASHTRA,W,1,4499
14-12-2024,14,A521,Plt2,Cat2,sku12,HARYANA,N,1,1597
14-12-2024,14,A522,Plt2,Cat1,sku66,KERALA,S,1,4600
14-12-2024,14,A523,Plt2,Cat6,sku9,MAHARASHTRA,W,1,1499
14-12-2024,14,A524,Plt2,Cat2,sku30,TELANGANA,S,1,1799
14-12-2024,14,A525,Plt2,Cat4,sku46,DELHI,N,1,2199
14-12-2024,14,A526,Plt2,Cat6,sku95,KARNATAKA,S,1,1499
14-12-2024,14,A527,Plt2,Cat2,sku5,MADHYA PRADESH,W,1,999
14-12-2024,14,A528,Plt2,Cat2,sku51,HARYANA,N,1,1198
14-12-2024,14,A529,Plt2,Cat2,sku2,RAJASTHAN,W,1,1999
14-12-2024,14,A530,Plt2,Cat2,sku7,HARYANA,N,1,1599
14-12-2024,14,A531,Plt2,Cat3,sku16,JAMMU AND KASHMIR,N,1,999
14-12-2024,14,A532,Plt2,Cat2,sku35,ASSAM,E,1,1499
14-12-2024,14,A533,Plt2,Cat1,sku66,KARNATAKA,S,1,4600
14-12-2024,14,A534,Plt2,Cat2,sku12,HARYANA,N,1,1597
14-12-2024,14,A535,Plt2,Cat6,sku40,KARNATAKA,S,1,2099
14-12-2024,14,A536,Plt2,Cat6,sku9,DELHI,N,1,1499
14-12-2024,14,A537,Plt2,Cat2,sku13,GUJARAT,W,1,1499
14-12-2024,14,A538,Plt2,Cat1,sku60,MAHARASHTRA,W,1,3799
14-12-2024,14,A539,Plt2,Cat6,sku45,UTTARAKHAND,N,1,1499
14-12-2024,14,A540,Plt2,Cat2,sku5,GUJARAT,W,1,999
14-12-2024,14,A541,Plt2,Cat4,sku4,PUNJAB,N,1,2299
14-12-2024,14,A542,Plt2,Cat3,sku16,DELHI,N,1,999
14-12-2024,14,A543,Plt2,Cat2,sku41,KARNATAKA,S,1,1499
14-12-2024,14,A544,Plt2,Cat2,sku5,KARNATAKA,S,1,999
14-12-2024,14,A545,Plt2,Cat6,sku18,JHARKHAND,E,1,1699
14-12-2024,14,A546,Plt2,Cat2,sku13,DELHI,N,1,1499
14-12-2024,14,A547,Plt2,Cat2,sku41,-,E,1,1499
14-12-2024,14,A548,Plt2,Cat2,sku68,DELHI,N,1,2197
14-12-2024,14,A549,Plt2,Cat2,sku5,DELHI,N,1,999
14-12-2024,14,A550,Plt2,Cat2,sku5,UTTAR PRADESH,N,1,999
14-12-2024,14,A551,Plt2,Cat2,sku31,MAHARASHTRA,W,1,1100
15-12-2024,15,A552,Plt2,Cat2,sku79,TAMIL NADU,S,1,2297
15-12-2024,15,A553,Plt2,Cat6,sku20,MAHARASHTRA,W,1,1699
15-12-2024,15,A553,Plt2,Cat6,sku55,MAHARASHTRA,W,1,1599
15-12-2024,15,A554,Plt2,Cat2,sku7,MAHARASHTRA,W,1,1599
15-12-2024,15,A555,Plt2,Cat2,sku5,KARNATAKA,S,1,999
15-12-2024,15,A556,Plt2,Cat6,sku11,BIHAR,E,1,1399
15-12-2024,15,A557,Plt2,Cat3,sku3,KARNATAKA,S,1,1099
15-12-2024,15,A558,Plt2,Cat6,sku18,BIHAR,E,1,1699
15-12-2024,15,A559,Plt2,Cat1,sku96,CHANDIGARH,N,1,3849
15-12-2024,15,A560,Plt2,Cat1,sku49,KARNATAKA,S,1,3037.31
15-12-2024,15,A560,Plt2,Cat1,sku97,KARNATAKA,S,1,3662.69
15-12-2024,15,A561,Plt2,Cat2,sku10,WEST BENGAL,E,1,1697
15-12-2024,15,A562,Plt2,Cat6,sku40,RAJASTHAN,W,1,2099
15-12-2024,15,A563,Plt2,Cat2,sku26,MAHARASHTRA,W,1,1599
15-12-2024,15,A564,Plt2,Cat1,sku50,WEST BENGAL,E,1,5679
15-12-2024,15,A565,Plt2,Cat6,sku40,GUJARAT,W,1,2099
15-12-2024,15,A566,Plt2,Cat2,sku13,MAHARASHTRA,W,1,1499
15-12-2024,15,A567,Plt2,Cat2,sku5,HARYANA,N,1,999
15-12-2024,15,A568,Plt2,Cat3,sku3,MAHARASHTRA,W,1,1099
15-12-2024,15,A569,Plt2,Cat1,sku98,BIHAR,E,1,3900
15-12-2024,15,A570,Plt2,Cat2,sku26,DELHI,N,1,1599
15-12-2024,15,A571,Plt2,Cat2,sku5,UTTARAKHAND,N,1,999
15-12-2024,15,A572,Plt2,Cat6,sku20,KARNATAKA,S,1,1699
15-12-2024,15,A573,Plt2,Cat6,sku72,GUJARAT,W,1,1499
15-12-2024,15,A574,Plt2,Cat3,sku16,BIHAR,E,1,999
15-12-2024,15,A575,Plt2,Cat2,sku51,JAMMU AND KASHMIR,N,1,1198
15-12-2024,15,A576,Plt2,Cat6,sku45,JHARKHAND,E,1,1499
15-12-2024,15,A577,Plt2,Cat1,sku32,UTTAR PRADESH,N,1,3150
15-12-2024,15,A578,Plt2,Cat4,sku15,MAHARASHTRA,W,1,2299
15-12-2024,15,A579,Plt2,Cat2,sku12,MAHARASHTRA,W,1,1597
15-12-2024,15,A580,Plt2,Cat2,sku68,TELANGANA,S,1,2197
15-12-2024,15,A581,Plt2,Cat2,sku68,TELANGANA,S,1,2197
15-12-2024,15,A582,Plt2,Cat2,sku35,HARYANA,N,1,1499
16-12-2024,16,A583,Plt2,Cat6,sku77,MAHARASHTRA,W,1,1699
16-12-2024,16,A584,Plt2,Cat2,sku25,WEST BENGAL,E,1,1599
16-12-2024,16,A585,Plt2,Cat2,sku26,GUJARAT,W,1,1599
16-12-2024,16,A586,Plt2,Cat2,sku13,GUJARAT,W,1,1499
16-12-2024,16,A587,Plt2,Cat3,sku3,HARYANA,N,1,1099
16-12-2024,16,A588,Plt2,Cat2,sku68,MADHYA PRADESH,W,1,2197
16-12-2024,16,A589,Plt2,Cat6,sku48,UTTAR PRADESH,N,1,1499
16-12-2024,16,A590,Plt2,Cat6,sku40,GUJARAT,W,1,2099
16-12-2024,16,A591,Plt2,Cat2,sku25,JAMMU AND KASHMIR,N,1,1599
16-12-2024,16,A592,Plt2,Cat1,sku66,ASSAM,E,1,4600
16-12-2024,16,A593,Plt2,Cat1,sku96,GUJARAT,W,1,3849
16-12-2024,16,A594,Plt2,Cat2,sku25,UTTAR PRADESH,N,1,1599
16-12-2024,16,A595,Plt2,Cat2,sku25,TELANGANA,S,1,1599
16-12-2024,16,A596,Plt2,Cat2,sku5,UTTAR PRADESH,N,1,999
16-12-2024,16,A597,Plt2,Cat2,sku7,PUNJAB,N,1,1599
16-12-2024,16,A598,Plt2,Cat2,sku41,MAHARASHTRA,W,1,1499
16-12-2024,16,A599,Plt2,Cat6,sku53,GUJARAT,W,1,1699
16-12-2024,16,A600,Plt2,Cat3,sku16,WEST BENGAL,E,1,999
16-12-2024,16,A601,Plt2,Cat5,sku99,MADHYA PRADESH,W,1,3999
16-12-2024,16,A602,Plt2,Cat2,sku25,MAHARASHTRA,W,1,1599
16-12-2024,16,A603,Plt2,Cat4,sku15,MADHYA PRADESH,W,1,2299
16-12-2024,16,A604,Plt2,Cat2,sku51,KARNATAKA,S,1,1198
16-12-2024,16,A605,Plt2,Cat6,sku20,BIHAR,E,1,1640
16-12-2024,16,A606,Plt2,Cat2,sku41,JAMMU AND KASHMIR,N,1,1499
16-12-2024,16,A607,Plt2,Cat4,sku15,DELHI,N,1,2299
16-12-2024,16,A608,Plt2,Cat2,sku5,DELHI,N,1,999
16-12-2024,16,A609,Plt2,Cat1,sku100,BIHAR,E,1,4100
16-12-2024,16,A610,Plt2,Cat1,sku100,BIHAR,E,1,4100
16-12-2024,16,A611,Plt2,Cat2,sku41,DELHI,N,1,1499
17-12-2024,17,A612,Plt2,Cat2,sku41,MAHARASHTRA,W,1,1499
17-12-2024,17,A613,Plt2,Cat1,sku56,PUNJAB,N,1,4270
17-12-2024,17,A614,Plt2,Cat3,sku3,RAJASTHAN,W,1,1099
17-12-2024,17,A615,Plt2,Cat2,sku5,RAJASTHAN,W,1,999
17-12-2024,17,A616,Plt2,Cat6,sku18,JAMMU AND KASHMIR,N,1,1657
17-12-2024,17,A617,Plt2,Cat2,sku13,UTTARAKHAND,N,1,1499
17-12-2024,17,A618,Plt2,Cat2,sku5,DELHI,N,1,990
17-12-2024,17,A619,Plt2,Cat2,sku5,UTTAR PRADESH,N,1,990
17-12-2024,17,A620,Plt2,Cat2,sku31,MAHARASHTRA,W,1,1095
17-12-2024,17,A621,Plt2,Cat2,sku12,DELHI,N,1,1587
17-12-2024,17,A622,Plt2,Cat6,sku72,ASSAM,E,1,1489
17-12-2024,17,A623,Plt2,Cat2,sku2,DELHI,N,1,1984
17-12-2024,17,A624,Plt2,Cat2,sku35,MAHARASHTRA,W,1,1491
17-12-2024,17,A625,Plt2,Cat6,sku18,TAMIL NADU,S,1,1683
17-12-2024,17,A626,Plt2,Cat2,sku5,MAHARASHTRA,W,1,990
17-12-2024,17,A627,Plt2,Cat6,sku18,RAJASTHAN,W,1,1683
17-12-2024,17,A628,Plt2,Cat6,sku18,RAJASTHAN,W,1,1683
17-12-2024,17,A629,Plt2,Cat6,sku53,UTTAR PRADESH,N,1,1696
17-12-2024,17,A630,Plt2,Cat2,sku5,KARNATAKA,S,1,990
17-12-2024,17,A631,Plt2,Cat2,sku5,HARYANA,N,1,990
17-12-2024,17,A632,Plt2,Cat2,sku41,WEST BENGAL,E,1,1491
17-12-2024,17,A633,Plt2,Cat3,sku3,TELANGANA,S,1,1080
17-12-2024,17,A634,Plt2,Cat6,sku37,GUJARAT,W,1,1392
17-12-2024,17,A635,Plt2,Cat6,sku71,DELHI,N,1,1489
17-12-2024,17,A635,Plt2,Cat6,sku71,DELHI,N,1,1489
17-12-2024,17,A636,Plt2,Cat2,sku5,DELHI,N,1,990
17-12-2024,17,A637,Plt2,Cat2,sku5,MAHARASHTRA,W,1,990
17-12-2024,17,A638,Plt2,Cat2,sku41,UTTAR PRADESH,N,1,1491
17-12-2024,17,A639,Plt2,Cat2,sku5,RAJASTHAN,W,1,990
17-12-2024,17,A640,Plt2,Cat2,sku35,RAJASTHAN,W,1,1491
17-12-2024,17,A641,Plt2,Cat6,sku71,HARYANA,N,1,1489
17-12-2024,17,A642,Plt2,Cat2,sku51,KARNATAKA,S,1,1197
17-12-2024,17,A643,Plt2,Cat6,sku20,UTTAR PRADESH,N,1,1691
17-12-2024,17,A644,Plt2,Cat2,sku10,DELHI,N,1,1675
17-12-2024,17,A645,Plt2,Cat2,sku10,DELHI,N,1,1675
17-12-2024,17,A646,Plt2,Cat2,sku5,UTTAR PRADESH,N,1,990
18-12-2024,18,A647,Plt2,Cat1,sku96,MAHARASHTRA,W,1,3795
18-12-2024,18,A648,Plt2,Cat2,sku51,UTTAR PRADESH,N,1,1197
18-12-2024,18,A649,Plt2,Cat5,sku99,ASSAM,E,1,3960
18-12-2024,18,A650,Plt2,Cat2,sku35,HIMACHAL PRADESH,N,1,1491
18-12-2024,18,A651,Plt2,Cat3,sku3,ANDHRA PRADESH,S,1,1080
18-12-2024,18,A652,Plt2,Cat1,sku101,DELHI,N,1,6080
18-12-2024,18,A653,Plt2,Cat6,sku11,HARYANA,N,1,1392
18-12-2024,18,A654,Plt2,Cat2,sku7,HARYANA,N,1,1587
18-12-2024,18,A655,Plt2,Cat6,sku18,RAJASTHAN,W,1,1683
18-12-2024,18,A656,Plt2,Cat2,sku41,TAMIL NADU,S,1,1499
18-12-2024,18,A657,Plt2,Cat1,sku14,PUNJAB,N,1,3588
18-12-2024,18,A658,Plt2,Cat1,sku102,MAHARASHTRA,W,1,4000
18-12-2024,18,A659,Plt2,Cat4,sku33,ASSAM,E,1,2277
18-12-2024,18,A660,Plt2,Cat1,sku103,BIHAR,E,1,4203
18-12-2024,18,A661,Plt2,Cat2,sku5,RAJASTHAN,W,1,990
18-12-2024,18,A662,Plt2,Cat2,sku41,DELHI,N,1,1491
